Strategy,Tier,Ticker,Signal Date,rows,pnl,risk,gap_atr,size_mult,any_eodd,all_tgt,all_time,far_time,far_R,entry,R,year,era,path_gap,path_size,exit_pos,rank_2d,rank_5d,rank_10d,rank_21d,extremity,cell,sector,semis,megacap_tech,theme
3x ETF Overbot Fade,Liquid,SPXL,2022-08-15,1,1166.0,2343.75,-0.19270990094619828,1.0,False,False,True,False,,2022-08-16,0.49749333333333334,2022,base,P2,P1,Time,93.3044733044733,95.0895436164067,92.56580850448366,98.86825304701102,94.95701961809367,top,UNKNOWN,False,False,False
Overbot Vol Spike,Overflow,AVAV,2022-08-15,2,-402.0,675.0,0.08020937583381066,0.15,False,False,True,True,-0.5968495027641219,2022-08-16,-0.5955555555555555,2022,base,P2,P2,Time,96.19606841970895,95.70771589167093,93.6812484011256,97.0241149307337,95.6522869108098,top,Industrials,False,False,False
3x ETF Overbot Fade,Liquid,RETL,2022-08-15,1,1262.0,2343.75,0.06758677264025621,1.0,False,False,True,False,,2022-08-16,0.5384533333333333,2022,base,P2,P1,Time,87.146614069691,87.19973675551168,97.89057350032961,99.07376778035064,92.82767302647073,bottom,UNKNOWN,False,False,False
3x ETF Overbot Fade,Liquid,FAS,2022-08-15,1,148.0,2343.75,-0.253364446426682,1.0,False,False,True,False,,2022-08-16,0.06314666666666667,2022,base,P2,P1,Time,85.49927641099855,96.90034762456547,95.03916449086162,97.78812572759023,93.80672856350397,bottom,UNKNOWN,False,False,False
Overbot Vol Spike,Overflow,CVI,2022-08-24,2,2467.0,3375.0,0.25335824250816436,0.75,False,False,True,True,0.731460620544584,2022-08-25,0.7309629629629629,2022,base,P1,P1,Time,85.64542046063202,94.10345751809166,89.93558776167473,89.12516823687753,89.70240849431899,bottom,Energy,False,False,False
Overbot Vol Spike,Overflow,TTC,2022-10-26,2,-1546.0,3375.0,0.4723385606543522,0.75,False,False,True,True,-0.45796983142441183,2022-10-27,-0.4580740740740741,2022,base,P1,P1,Time,89.30313588850174,94.33501830224856,91.29448709002094,97.9898619122531,93.23062579825609,bottom,Industrials,False,False,False
Overbot Vol Spike,Overflow,BKR,2022-11-04,2,388.0,675.0,0.19220665034402898,0.15,False,False,True,True,0.5760862763221964,2022-11-07,0.5748148148148148,2022,base,P2,P2,Time,96.0153123368714,92.23537604456824,91.14828367311378,97.62569832402235,94.25616759464395,top,Energy,False,False,False
Overbot Vol Spike,Liquid,C,2022-11-10,1,-45.0,63.38742393509127,0.0689764153639225,0.0647,True,False,False,False,,2022-11-11,-0.7099200000000001,2022,base,P2,P2,EOD-DD,94.60963310728569,96.50313152400834,90.85843635730454,96.96441032798326,94.73390282914546,top,Financial Services,False,False,False
Overbot Vol Spike,Liquid,MMM,2022-11-10,1,-20.0,63.38742393509127,0.13812284910859018,0.0647,True,False,False,False,,2022-11-11,-0.31552,2022,base,P2,P2,EOD-DD,94.22709094070596,95.11134307585247,90.1271112658889,99.35450104675506,94.7050115823006,top,Industrials,False,False,False
Overbot Vol Spike,Liquid,DOV,2022-11-10,1,-17.0,63.38742393509127,0.05681303630349007,0.0647,True,False,False,False,,2022-11-11,-0.26819200000000004,2022,base,P2,P2,EOD-DD,95.20083463745436,91.64926931106471,90.68431133553891,97.81926029309142,93.83841889428734,bottom,Industrials,False,False,False
Overbot Vol Spike,Overflow,MCO,2022-11-10,1,-445.0,735.2941176470586,0.30878386643639255,0.75,True,False,False,False,,2022-11-11,-0.6052000000000002,2022,base,P1,P1,EOD-DD,99.39141018953225,99.59986082115519,97.73637471704684,99.09281228192603,98.95511450241509,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,SEIC,2022-11-10,1,-20.0,63.38742393509127,0.06072159472380033,0.0647,True,False,False,False,,2022-11-11,-0.31552,2022,base,P2,P2,EOD-DD,97.35698139454007,98.03409881697982,97.6144872018109,98.90090718771808,97.97661865026222,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,IVZ,2022-11-10,1,-29.0,63.38742393509127,0.2404821708669648,0.0647,True,False,False,False,,2022-11-11,-0.4575040000000001,2022,base,P2,P2,EOD-DD,99.5131281516258,99.75643702157272,99.40797492599687,99.4940683879972,99.54290212179816,top,Financial Services,False,False,False
Overbot Vol Spike,Liquid,STT,2022-11-10,2,842.0,735.2941176470586,0.2990109162092872,0.75,False,False,False,True,1.2419169515145647,2022-11-11,1.1451200000000004,2022,base,P1,P1,Mixed,95.20083463745436,96.64231036882394,92.56486157060769,99.31960921144453,95.93190394708263,top,Financial Services,False,False,False
Overbot Vol Spike,Liquid,KEY,2022-11-10,2,78.0,63.38742393509126,0.14322132669997076,0.0647,False,False,False,True,1.3945881715165258,2022-11-11,1.2305280000000003,2022,base,P2,P2,Mixed,96.59189706138062,96.3813500347947,93.85338673167334,98.46475924633636,96.32284826854627,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,MLKN,2022-11-10,2,25.0,63.38742393509127,0.20332266668818827,0.0647,False,False,True,True,0.3918298968588558,2022-11-11,0.39440000000000003,2022,base,P2,P2,Time,97.51347591723179,98.48643006263048,97.63189970398747,99.52896022330775,98.29019147678937,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Liquid,SMH,2022-11-10,2,-48.0,63.38742393509128,0.09869539652351823,0.0647,False,False,True,True,-0.7702168007942852,2022-11-11,-0.757248,2022,base,P2,P2,Time,98.42338352524358,99.76958525345621,98.8291644491751,99.14681834340561,99.04223789282011,top,Technology,True,False,True
Overbot Vol Spike,Overflow,IYT,2022-11-10,2,32.0,735.2941176470586,0.44613700496781605,0.75,False,False,True,True,0.04265113586123716,2022-11-11,0.04352000000000002,2022,base,P1,P1,Time,96.84010954286919,98.67200674536257,94.51361046634311,97.73688663282572,96.94065334685014,top,UNKNOWN,False,False,False
Overbot Vol Spike,Overflow,BMO,2022-11-10,2,417.0,735.2941176470586,0.2768062368677503,0.75,False,False,True,True,0.5670347445371261,2022-11-11,0.5671200000000002,2022,base,P1,P1,Time,93.75760737263084,98.50382741823242,92.56486157060769,98.51709699930217,95.83584834019328,top,Financial Services,False,False,False
Overbot Vol Spike,Liquid,GS,2022-11-10,2,23.0,63.38742393509127,0.22069154855085493,0.0647,False,False,True,True,0.373832955070032,2022-11-11,0.36284800000000006,2022,base,P2,P2,Time,92.48826291079813,96.18997912317327,95.977711997214,99.16259595254711,95.95463749593313,top,Financial Services,False,False,False
Overbot Vol Spike,Liquid,F,2022-11-10,2,25.0,63.38742393509126,0.14815288731572765,0.0647,False,False,True,True,0.39907205457587885,2022-11-11,0.3944000000000001,2022,base,P2,P2,Time,87.63693270735524,91.49269311064718,88.78634859829357,95.41172365666434,90.83192451824007,bottom,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,UBS,2022-11-10,2,302.0,735.2941176470586,1.5473160115427063,0.75,False,False,True,True,0.4108725502417097,2022-11-11,0.41072000000000014,2022,base,P1,P1,Time,97.04842700600919,98.07250221043324,94.47787610619469,99.04238340131228,97.16029718098736,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,WPP,2022-11-10,2,105.0,735.2941176470586,0.9994510154005404,0.75,False,False,True,True,0.1426467989295294,2022-11-11,0.14280000000000007,2022,base,P1,P1,Time,94.08798469831333,98.38204592901879,97.73637471704684,98.86601535240753,97.26810517419662,top,Communication Services,False,False,False
Overbot Vol Spike,Overflow,KLAC,2022-11-10,2,-33.0,63.38742393509126,0.1788434257956238,0.0647,False,False,True,True,-0.5319718909864923,2022-11-11,-0.5206080000000001,2022,base,P2,P2,Time,96.90488610676404,98.8517745302714,97.87567473445934,98.90090718771808,98.13331063980321,top,Technology,False,False,False
Overbot Vol Spike,Overflow,LOGI,2022-11-10,2,269.0,735.2941176470586,1.1424077384070996,0.75,False,False,True,True,0.36625800735618813,2022-11-11,0.3658400000000001,2022,base,P1,P1,Time,96.73100330377325,99.4258872651357,95.03743687967962,98.84856943475226,97.51072422083521,top,Technology,False,False,False
Overbot Vol Spike,Overflow,CCL,2022-11-14,2,5400.0,3375.0,0.6740722893333366,0.75,False,True,False,False,1.9999998123581118,2022-11-15,1.6,2022,base,P1,P1,Target,97.51434034416826,99.5304347826087,97.92863359442994,99.66864318102546,98.66051297555809,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,EFX,2022-11-14,2,3969.0,3375.0,0.7104999772568722,0.75,False,False,False,True,1.296644675138405,2022-11-15,1.176,2022,base,P1,P1,Mixed,97.72292716843386,99.94782608695652,99.40818102697997,99.3024066968957,99.09533524481651,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,MTN,2022-11-21,2,-829.0,675.0,0.003661819461624041,0.15,False,False,True,True,-1.2345735187867093,2022-11-22,-1.2281481481481482,2022,base,P2,P2,Time,94.19937478291072,90.07819287576021,97.9304347826087,96.07945635128071,94.57186469814009,top,Consumer Cyclical,False,False,False
3x ETF Overbot Fade,Liquid,TMF,2022-11-22,1,-1006.0,4500.0,0.4174978590179182,1.0,False,False,True,False,,2022-11-23,-0.22355555555555556,2022,base,P1,P1,Time,93.16788321167884,88.0771478667446,99.26836406204272,98.56136230182032,94.76868936057163,top,UNKNOWN,False,False,False
Overbot Vol Spike,Overflow,KWEB,2022-11-29,2,-2794.0,3375.0,0.8166122375396484,0.75,False,False,True,True,-0.827853622235744,2022-11-30,-0.8278518518518518,2022,base,P1,P1,Time,99.40374787052811,90.14925373134328,90.12820512820512,99.95706311721769,94.90956746182354,top,UNKNOWN,False,False,False
3x ETF Overbot Fade,Liquid,YINN,2022-12-01,1,-5344.0,4500.0,-0.3620437312223978,1.0,False,False,True,False,,2022-12-02,-1.1875555555555555,2022,base,P2,P1,Time,94.67889908256882,98.40832568105296,86.9098712446352,99.93848046754846,94.98389411895135,top,UNKNOWN,False,False,False
3x ETF Overbot Fade,Liquid,TMF,2022-12-01,1,-3293.0,4500.0,-0.36399563354128833,1.0,False,False,True,False,,2022-12-02,-0.7317777777777777,2022,base,P2,P1,Time,99.53366365491111,92.32788798133022,95.64709319310546,98.24150058616648,96.43753635387831,top,UNKNOWN,False,False,False
3x ETF Overbot Fade,Liquid,TMF,2022-12-07,1,7999.0,4500.0,-0.47960819078220746,1.0,False,False,True,False,,2022-12-08,1.7775555555555556,2022,base,P2,P1,Time,99.09752547307133,99.67948717948718,99.41639918295886,99.94145199063233,99.53371595653743,top,UNKNOWN,False,False,False
Overbot Vol Spike,Liquid,KMB,2022-12-13,2,1079.0,675.0,0.029818205490868513,0.15,False,True,False,False,1.9999617411530453,2022-12-14,1.5985185185185184,2022,base,P2,P2,Target,89.64143426294821,88.85615251299826,93.07892454466608,96.40250260688217,91.99475348187369,bottom,Consumer Defensive,False,False,False
Overbot Vol Spike,Liquid,PFE,2022-12-13,2,1080.0,675.0,0.06577133493441074,0.15,False,True,False,False,1.9999920457328044,2022-12-14,1.6,2022,base,P2,P2,Target,90.90594145158497,97.10571923743501,94.34518647007806,95.46402502606882,94.45521804629172,top,Healthcare,False,False,False
Overbot Vol Spike,Overflow,FERG,2023-01-05,1,-3022.0,4500.0,0.5815021587999103,1.0,True,False,False,False,,2023-01-06,-0.6715555555555556,2023,base,P1,P1,EOD-DD,95.84352078239608,96.63505659223004,92.27941176470588,97.41776821395635,95.5439393383221,top,Industrials,False,False,False
3x ETF Overbot Fade,Liquid,YINN,2023-01-05,1,-2242.0,4500.0,-0.3854405240956579,1.0,False,False,True,False,,2023-01-06,-0.49822222222222223,2023,base,P2,P1,Time,99.39265107804434,99.3920972644377,99.51293759512939,95.20464263897374,98.37558214414628,top,UNKNOWN,False,False,False
Overbot Vol Spike,Overflow,CAKE,2023-01-10,2,819.0,900.0,0.10108429564519777,0.2,False,False,False,True,0.8510867159033584,2023-01-11,0.91,2023,base,P2,P2,Mixed,98.04869625280608,99.4125777470629,98.87601590869791,95.42619542619542,97.94087133369058,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,WWW,2023-01-11,2,-681.0,900.0,0.11103603368817683,0.2,False,False,True,True,-0.7569065904965829,2023-01-12,-0.7566666666666667,2023,base,P2,P2,Time,99.68922651933701,97.4088789082743,99.63692946058092,98.4929845834055,98.80700486789942,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,SEM,2023-01-11,2,-802.0,900.0,0.19893706762562605,0.2,False,False,True,True,-0.8912032470807574,2023-01-12,-0.8911111111111111,2023,base,P2,P2,Time,86.24813153961136,90.87372830640335,93.76685645789632,91.67167769092003,90.64009849870777,bottom,Healthcare,False,False,False
Overbot Vol Spike,Overflow,HSBC,2023-01-12,2,-605.0,4500.0,0.5457198772970234,1.0,False,False,True,True,-0.13440554656681516,2023-01-13,-0.13444444444444445,2023,base,P1,P1,Time,92.62903504229241,93.10880829015544,99.10112359550561,97.85244198129546,95.67285222731223,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,CCL,2023-01-13,2,1072.0,669.6428571428571,0.2372877117361487,0.2,False,True,False,False,1.9999964053611419,2023-01-17,1.6008533333333335,2023,base,P2,P2,Target,96.06489471867448,98.39405974788464,99.63705496024888,95.51515151515152,97.40279023548987,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,YPF,2023-01-17,2,811.0,506.7567567567568,0.2351423328155892,0.2,False,True,False,False,2.000007474904194,2023-01-18,1.6003733333333332,2023,base,P2,P2,Target,99.86194995685936,99.72375690607734,99.53343701399689,99.87880886426593,99.74948818529988,top,Energy,False,False,False
Overbot Vol Spike,Overflow,CENX,2023-01-17,2,4054.0,2533.7837837837837,0.3585569694511076,1.0,False,True,False,False,1.999999206081335,2023-01-18,1.5999786666666667,2023,base,P1,P1,Target,86.79896462467644,85.30732044198895,95.76637290478659,91.41274238227147,89.82135008843086,bottom,Basic Materials,False,False,False
Overbot Vol Spike,Overflow,YPF,2023-01-13,2,5357.0,3348.2142857142853,0.4099557469917017,1.0,False,True,False,False,2.0000007525190804,2023-01-17,1.5999573333333335,2023,base,P1,P1,Target,99.20607525025889,98.70488689345535,97.9433114414103,99.04761904761905,98.72547315818589,top,Energy,False,False,False
Overbot Vol Spike,Overflow,YPF,2023-01-20,2,727.0,900.0,0.15446291871040266,0.2,False,False,False,True,0.6797892874895896,2023-01-23,0.8077777777777778,2023,base,P2,P2,Mixed,94.67057606071059,98.13632441760139,99.03281519861831,99.13479840802907,97.74362852123983,top,Energy,False,False,False
Overbot Vol Spike,Overflow,VICR,2023-01-20,2,-1629.0,900.0,0.1672754187272636,0.2,False,False,True,True,-1.8102101997257656,2023-01-23,-1.81,2023,base,P2,P2,Time,85.9779234218696,85.297670405522,97.21934369602764,92.57657034088943,90.26787696607717,bottom,Technology,False,False,False
Overbot Vol Spike,Overflow,TDS,2023-01-26,2,424.0,900.0,0.0987268681882792,0.2,False,False,False,True,0.11812744384573733,2023-01-27,0.4711111111111111,2023,base,P2,P2,Mixed,97.06997587038953,98.82738403172961,96.04763548498447,98.96247622341346,97.72686790262927,top,Communication Services,False,False,False
Overbot Vol Spike,Overflow,ALB,2023-01-25,2,5453.0,4500.0,0.7092233592937023,1.0,False,False,False,True,1.3532013021054305,2023-01-26,1.2117777777777778,2023,base,P1,P1,Mixed,90.88088260644717,97.39565367368058,99.06784049715174,96.33344863369076,95.91945635274256,top,Basic Materials,False,False,False
Overbot Vol Spike,Liquid,XLY,2023-01-26,2,-428.0,900.0,0.03704120652651533,0.2,False,False,True,True,-0.475575303139821,2023-01-27,-0.47555555555555556,2023,base,P2,P2,Time,92.69217511203034,97.87894464562855,88.91957197100449,97.16410167733011,94.16369835149837,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,XLC,2023-02-01,2,697.0,498.67021276595744,2.614847530423888,1.0,False,False,False,True,1.6632816100709458,2023-02-02,1.3977173333333333,2023,base,P1,P1,Mixed,90.87779690189329,86.02243313201036,98.52686308492201,99.38757655293088,93.70366741793913,bottom,Communication Services,False,False,False
Overbot Vol Spike,Overflow,WSM,2023-02-01,2,797.0,498.67021276595744,0.46064065646875796,1.0,False,True,False,False,2.000005314331626,2023-02-02,1.5982506666666667,2023,base,P1,P1,Target,96.29693420599381,96.29501981733586,93.15281131424629,94.59132538448246,95.0840226805146,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,WBD,2023-02-01,2,96.0,99.73404255319147,0.23678763005908546,0.2,False,False,False,True,0.9275900508059262,2023-02-02,0.9625600000000002,2023,base,P2,P2,Mixed,97.37615923999095,89.5427795382526,99.04826648538409,99.93184915947296,96.47476360577515,top,Communication Services,False,False,False
Overbot Vol Spike,Overflow,SBGI,2023-02-01,2,797.0,498.67021276595733,0.5437028671491363,1.0,False,True,False,False,2.000005314331626,2023-02-02,1.598250666666667,2023,base,P1,P1,Target,91.74991388219084,92.59003963467171,95.15350120731286,97.68446518057715,94.29447997618814,top,Communication Services,False,False,False
Overbot Vol Spike,Overflow,BLDR,2023-02-01,2,515.0,498.67021276595744,0.480119940029985,1.0,False,False,False,True,1.055907999205344,2023-02-02,1.0327466666666667,2023,base,P1,P1,Mixed,90.69557362240289,91.57062146892655,89.72850678733032,93.05965071444771,91.26358814827688,bottom,Industrials,False,False,False
Overbot Vol Spike,Liquid,QQQ,2023-02-01,2,619.0,498.67021276595744,1.092091339662986,1.0,False,False,False,True,1.4036193074880834,2023-02-02,1.2413013333333334,2023,base,P1,P1,Mixed,95.59076817085773,93.05531621575047,97.17143842704381,97.58078451702092,95.84957683266823,top,UNKNOWN,False,True,True
Overbot Vol Spike,Liquid,PSA,2023-02-01,2,797.0,498.67021276595744,0.417479201849398,1.0,False,True,False,False,1.999993199408647,2023-02-02,1.5982506666666667,2023,base,P1,P1,Target,88.94247330347916,92.31432017921765,94.04967230079338,91.5500259201659,91.71412292591401,bottom,Real Estate,False,False,False
Overbot Vol Spike,Liquid,XLK,2023-02-01,2,585.0,498.67021276595744,0.8601042304135746,1.0,False,False,False,True,1.2920899197226912,2023-02-02,1.17312,2023,base,P1,P1,Mixed,96.29693420599381,91.00465276581079,96.36081407381856,97.16606186279593,95.20711572710476,top,Technology,False,True,True
Overbot Vol Spike,Liquid,ITB,2023-02-01,2,718.0,498.6702127659574,0.5806924857540953,1.0,False,False,False,True,1.7331617455833395,2023-02-02,1.4398293333333334,2023,base,P1,P1,Mixed,97.62639449323522,91.78147268408551,91.10582639714625,95.94659036719122,94.11507098541455,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Liquid,IYR,2023-02-01,2,797.0,498.67021276595744,0.50956015267895,1.0,False,True,False,False,2.000002444018742,2023-02-02,1.5982506666666667,2023,base,P1,P1,Target,94.0597539543058,91.64761737295586,92.20344948961633,97.14336095926645,93.76354544403611,bottom,Real Estate,False,False,False
Overbot Vol Spike,Liquid,TGT,2023-02-01,2,159.0,99.73404255319149,0.14293128083092194,0.2,False,True,False,False,1.9999829168522951,2023-02-02,1.59424,2023,base,P2,P2,Target,95.98691009300724,96.0882302257453,94.79130734736117,97.8054259547261,96.16796840520995,top,Consumer Defensive,False,False,False
