strategy,dim,cell,N,n_years,avgR,sdR,win,R_per_risk,sum_pnl,avgR_rest,sdR_rest,R_per_risk_rest,flow_ratio,sig_share,sess_share,t_episode,p_episode,n_episodes,t_year,p_year,n_years_paired,worst_R,pnl_share,q_p_episode_fam_dim,bonf_p_episode_fam_dim,q_p_year_fam_dim,bonf_p_year_fam_dim,q_p_episode_fam_strat,bonf_p_episode_fam_strat,q_p_year_fam_strat,bonf_p_year_fam_strat,survives_fdr10_year,survives_bonf05_year,survives_fdr10_episode,survives_fdr10_strat_year
Overbot Vol Spike,tom,TOM,315,24,0.2569538835978836,1.1354285273776408,0.6317460317460317,0.0669098072698977,35127.0,0.4183423739383362,1.025402830953776,0.3787553891984123,1.0408432816865634,0.24803149606299213,0.23829859924837718,-1.0064582267433628,0.3169862798793155,88,-2.0712683816117083,0.04973473191882965,24,-5.481111111111111,0.05783145621605425,0.7924656996982887,1.0,0.23209541562120503,1.0,0.3169862798793155,0.633972559758631,0.04973473191882965,0.0994694638376593,False,False,False,True
Overbot Vol Spike,tom,mid,955,24,0.4183423739383362,1.025402830953776,0.6858638743455497,0.3787553891984123,572276.0,0.2569538835978836,1.1354285273776408,0.0669098072698977,0.9872221623788392,0.7519685039370079,0.7617014007516228,1.0064582267433646,0.3154113083754024,201,2.0712683816117083,0.04973473191882965,24,-5.933111111111111,0.9421685437839458,0.7924656996982887,1.0,0.23209541562120503,1.0,0.3169862798793155,0.6308226167508048,0.04973473191882965,0.0994694638376593,False,False,False,True
Overbot Vol Spike,opex,opex,302,24,0.3954735069904341,1.0954753220077351,0.6920529801324503,0.2771069801215036,133341.0,0.37295913360881544,1.0433843141604484,0.3049142149611988,1.018327390861073,0.2377952755905512,0.23351554492654594,0.20789304559454433,0.8357670669304222,94,-1.0855261499281088,0.2889358374541674,24,-5.933111111111111,0.21952640997821873,0.9452844676569588,1.0,0.9174368745123129,1.0,0.8357670669304222,1.0,0.8668075123625022,0.8668075123625022,False,False,False,False
Overbot Vol Spike,opex,other,769,24,0.40184605211192986,1.0380526167254047,0.6788036410923277,0.2796967315738887,323481.0,0.34219127020034007,1.0820549857259387,0.3228636862793655,1.1235074934175227,0.6055118110236221,0.5389477280491971,0.5943203917770454,0.5531991747018192,150,0.002113715450475011,0.9983317269360632,24,-5.481111111111111,0.5325640472635137,0.9452844676569588,1.0,0.9983317269360632,1.0,0.8297987620527288,1.0,0.9983317269360632,1.0,False,False,False,False
Overbot Vol Spike,opex,post_opex,199,21,0.261330790247534,1.058975714137941,0.6180904522613065,0.37815705148044976,150581.0,0.40004912528962194,1.0540485415438536,0.2789358245162684,0.688648885105578,0.15669291338582678,0.22753672702425692,-1.1746194760727562,0.24342722321292287,86,0.36920024466551055,0.7158583640968255,21,-2.7244444444444444,0.24790954275826757,0.9452844676569588,1.0,0.9174368745123129,1.0,0.7302816696387686,0.7302816696387686,0.9983317269360632,1.0,False,False,False,False
Overbot Vol Spike,dow,Mon,200,22,0.271179402962963,1.1806390795854975,0.655,0.1718166889393177,57200.0,0.3983379064035998,1.029930721410291,0.3230757262272853,0.8403735312484298,0.15748031496062992,0.18739323539460198,-0.9866466876827934,0.32649062261684625,90,-0.8246276521633686,0.4188515985068132,22,-5.933111111111111,0.09417141502429194,0.7819441864761855,1.0,0.8830639184917146,1.0,0.44106366797626795,1.0,0.6980859975113552,1.0,False,False,False,False
Overbot Vol Spike,dow,Tue,226,23,0.28996117862995735,1.1168207758023203,0.6504424778761062,0.22340816345405992,92605.0,0.3974389023698027,1.0414588669925096,0.317498600172342,0.865228765009025,0.17795275590551182,0.20567133583874275,-0.9333354781587109,0.35285093438101434,103,1.0594542922045953,0.3008868867321677,23,-3.8355555555555556,0.15246055748819154,0.7819441864761855,1.0,0.8281110567176213,1.0,0.44106366797626795,1.0,0.6980859975113552,1.0,False,False,False,False
Overbot Vol Spike,dow,Wed,326,23,0.43258182776641674,1.0085412217748304,0.696319018404908,0.3313729094578903,135875.0,0.3595717845260515,1.0712648882422284,0.29001188202256795,1.2491108187536408,0.2566929133858268,0.20550051247010592,0.4778334724380244,0.6339402613866416,90,0.1481453868991986,0.8835774871509832,23,-3.726814814814815,0.22369826951793126,0.9025637357884506,1.0,0.9858651475917073,1.0,0.6339402613866416,1.0,0.8835774871509832,1.0,False,False,False,False
Overbot Vol Spike,dow,Thu,244,21,0.3049495027322405,0.9356168015940584,0.5983606557377049,0.33547914820253644,123948.0,0.39576000173272685,1.0818770196687997,0.29010845920287015,0.9547584989906822,0.1921259842519685,0.20122992825418518,-1.0439833719101683,0.2992285203253846,93,-1.368851121572208,0.18622499808318227,21,-2.252666666666667,0.20406221240263878,0.7819441864761855,1.0,0.807179934753672,1.0,0.44106366797626795,1.0,0.6980859975113552,0.9311249904159113,False,False,False,False
Overbot Vol Spike,dow,Fri,274,22,0.5301495582589889,1.0484450308367368,0.7408759124087592,0.3885536220379189,197775.0,0.33654263200951956,1.0542641724730348,0.26826981235223135,1.07763564537368,0.215748031496063,0.2002049880423642,1.3134904253103634,0.1919361096410454,104,-0.4232915125348397,0.6763861754477386,22,-2.8962962962962964,0.3256075455669465,0.7357550869573407,1.0,0.9619714495256727,1.0,0.44106366797626795,0.9596805482052271,0.8454827193096732,1.0,False,False,False,False
Overbot Vol Spike,eseason_fixed,off,875,24,0.3847540092275132,1.0402501285961583,0.6777142857142857,0.30071142701030645,396399.0,0.3640447654946085,1.0900706287868513,0.2939902182744609,1.2440677719109912,0.6889763779527559,0.5538093611206013,0.1824778349972419,0.8554277575338058,169,0.04966932464326239,0.9608340921136078,23,-5.481111111111111,0.6526128451785718,0.9909864943128218,1.0,0.9608340921136078,1.0,0.8555735162560252,1.0,0.9608340921136078,1.0,False,False,False,False
Overbot Vol Spike,eseason_fixed,season,395,23,0.3640447654946085,1.0900706287868513,0.660759493670886,0.2939902182744609,211004.0,0.3847540092275132,1.0402501285961583,0.30071142701030645,0.6970644270538159,0.3110236220472441,0.4461906388793987,-0.18247783499724202,0.8555735162560252,102,-0.04966932464326239,0.9608340921136078,23,-5.933111111111111,0.3473871548214283,0.9909864943128218,1.0,0.9608340921136078,1.0,0.8555735162560252,1.0,0.9608340921136078,1.0,False,False,False,False
Overbot Vol Spike,eseason_data,off,983,24,0.36775547251422325,1.0532207904194453,0.671414038657172,0.2850640727681047,441205.0,0.4144732089301845,1.0648057269417657,0.34043797664127395,1.1526553520672547,0.7740157480314961,0.6715066621113769,-0.38717913628405304,0.6990615372995114,189,-1.034954907525468,0.31246182481761053,22,-5.933111111111111,0.7263793560453274,0.9627067436733711,1.0,0.8068536728735282,1.0,0.6997201049050483,1.0,0.31246182481761053,0.6249236496352211,False,False,False,False
Overbot Vol Spike,eseason_data,season,287,22,0.4144732089301845,1.0648057269417657,0.6759581881533101,0.34043797664127395,166198.0,0.36775547251422325,1.0532207904194453,0.2850640727681047,0.6879416593986594,0.22598425196850394,0.32849333788862317,0.3871791362840515,0.6997201049050483,76,1.034954907525468,0.31246182481761053,22,-3.1822222222222223,0.2736206439546726,0.9627067436733711,1.0,0.8068536728735282,1.0,0.6997201049050483,1.0,0.31246182481761053,0.6249236496352211,False,False,False,False
Overbot Vol Spike,holiday,none,1189,24,0.3817313510886833,1.0470421076779048,0.6728343145500421,0.3037229403090921,571509.0,0.3281341234567901,1.1802704217062507,0.23270046549630813,1.0104414907207395,0.9362204724409449,0.9265459514861633,0.3196871310729633,0.74950347849872,225,0.5282202592723398,0.6041741934904874,18,-5.933111111111111,0.9409057907188473,0.878132662207778,1.0,0.9358221435871555,1.0,0.8556749021869333,1.0,0.9062612902357311,1.0,False,False,False,False
Overbot Vol Spike,holiday,post,45,13,0.4211236872427984,1.2468446027138735,0.7111111111111111,0.21667100483608262,15852.0,0.37674030572940287,1.048486733429402,0.30138626830910414,0.9647683574436917,0.03543307086614173,0.036727024256918345,0.18393702428063008,0.8556749021869333,24,0.01953915948486201,0.9847321252611796,13,-5.481111111111111,0.026097994247641188,0.9311756288504863,1.0,0.9847321252611795,1.0,0.8556749021869333,1.0,0.9847321252611797,1.0,False,False,False,False
Overbot Vol Spike,holiday,pre,36,16,0.21189716872427988,1.0975843913067713,0.6111111111111112,0.24716300595268345,20042.0,0.3831678625367669,1.054427836595712,0.30046494539340185,0.7718146859549533,0.028346456692913385,0.036727024256918345,-0.8104282463868571,0.42565767468219406,25,-0.6934624298380923,0.49861776314664874,16,-1.9566666666666668,0.03299621503351152,0.7791831225388587,1.0,0.9358221435871555,1.0,0.8556749021869333,1.0,0.9062612902357311,1.0,False,False,False,False
Oversold Low Volume,month,Jan,43,6,1.1649337779887148,1.2833143022162872,0.813953488372093,1.1834491849651712,78053.0,0.6958185151559744,1.4213243320693192,0.7340755234813521,1.7250224618149146,0.1365079365079365,0.07913400522583053,1.592749720990918,0.15524422587271963,8,-0.635644463426347,0.5529585071327936,6,-1.8638222222222223,0.1866756273901574,0.8389424383146786,1.0,0.9970919107269445,1.0,0.5005681877982621,1.0,0.8569438506071326,1.0,False,False,False,False
Oversold Low Volume,month,Feb,18,5,0.8279746031746033,1.596706436806411,0.7777777777777778,1.1918183644765923,37073.0,0.7557281000632893,1.4014656338470504,0.7649910162636642,0.7597305919886564,0.05714285714285714,0.0752146323254946,0.14909238954039508,0.8863657309912645,7,-0.44456217157286537,0.6796302903875113,5,-2.9105777777777777,0.08866572116683927,0.960040566766348,1.0,0.9970919107269445,1.0,0.9723308491713283,1.0,0.8569438506071326,1.0,False,False,False,False
Oversold Low Volume,month,Mar,19,5,0.7421754385964912,1.1431109165476496,0.7368421052631579,0.8563095831257266,32224.0,0.7609914028466435,1.4276660861966644,0.7850091417456834,0.7040979354704845,0.06031746031746032,0.0856662933930571,-0.05480377032348261,0.9580740847905559,7,-0.9084357277188277,0.4150312712509072,5,-1.804698412698413,0.0770685997593998,0.9960462357364827,1.0,0.9970919107269445,1.0,0.9723308491713283,1.0,0.8569438506071326,1.0,False,False,False,False
Oversold Low Volume,month,Apr,29,7,0.9270904683712567,1.4102461279458551,0.8275862068965517,1.0966985784740353,47254.0,0.7428991782978089,1.4120104204139594,0.7629021540838393,1.136581084046522,0.09206349206349207,0.08100037327360955,0.6136343969167755,0.5546472197789953,10,0.4462824845093657,0.6740570285626512,6,-2.919111111111111,0.1130151319833254,0.9176360438619875,1.0,0.9970919107269445,1.0,0.7452954726419501,1.0,0.8569438506071326,1.0,False,False,False,False
Oversold Low Volume,month,May,25,9,0.5048115374149661,1.6222760038889126,0.56,0.4787420264055778,20170.0,0.7818431039329848,1.391864470156714,0.817008918392872,0.9304991143065541,0.07936507936507936,0.0852930197835013,-0.6045074878069008,0.5589716044814625,11,-0.1861722212809615,0.8569438506071326,9,-2.0906666666666665,0.04823962441494209,0.9176360438619875,1.0,0.9970919107269445,1.0,0.7452954726419501,1.0,0.8569438506071326,1.0,False,False,False,False
Oversold Low Volume,month,Jun,27,5,0.74578260807789,1.3754249501854279,0.7777777777777778,0.9208443768679845,57181.0,0.7611758963813776,1.4161985518516587,0.7726958951705759,0.9834200061180789,0.08571428571428572,0.08715938783128033,-0.0359436027774384,0.9723308491713283,8,1.656471544611852,0.1729675044353143,5,-2.1383111111111113,0.13675706314679242,0.9960462357364827,1.0,0.9970919107269445,1.0,0.9723308491713283,1.0,0.8569438506071326,1.0,False,False,False,False
Oversold Low Volume,month,Jul,39,8,1.0265805221233792,1.2227976057334637,0.7435897435897436,1.1635315315315315,60540.0,0.7221672036707536,1.433139566742295,0.7493585105994245,1.426605222734255,0.12380952380952381,0.08678611422172453,0.9398672448176901,0.3694332509886038,11,-0.1938120800665656,0.8527180337361431,7,-1.3333333333333333,0.1447906228101435,0.9050531339660743,1.0,0.9970919107269445,1.0,0.7388665019772076,1.0,0.8569438506071326,1.0,False,False,False,False
Oversold Low Volume,month,Aug,61,12,0.3461738625843768,1.411658158990194,0.6065573770491803,0.26195283944015224,28849.0,0.8592054447176881,1.3949259528955538,0.9288649015944604,2.1349402312365275,0.19365079365079366,0.09070548712206047,-1.8329727377224163,0.08548054865914229,17,-0.5548943538732476,0.5911614460842767,11,-2.9248,0.0689967736612129,0.8389424383146786,1.0,0.9970919107269445,1.0,0.5005681877982621,1.0,0.8569438506071326,1.0,False,False,False,False
Oversold Low Volume,month,Sep,12,5,0.2700867724867725,1.8445392246888916,0.5,0.45483040935672514,9722.0,0.7792532914392689,1.3910628703739905,0.8041898151149195,0.4757908757908758,0.0380952380952381,0.08006718924972005,-0.716425910318049,0.5057875012214825,6,-0.3983191441306048,0.7107406231622029,5,-2.451911111111111,0.02325164246713272,0.9176360438619875,1.0,0.9970919107269445,1.0,0.7452954726419501,1.0,0.8569438506071326,1.0,False,False,False,False
Oversold Low Volume,month,Oct,25,8,1.4204307608366156,1.2256849643403127,0.92,1.5092073249591746,49062.0,0.7029104122587049,1.4128675552144958,0.7430135614642324,0.9184408104494497,0.07936507936507936,0.08641284061216872,1.9879036378009167,0.07805976227923646,10,1.0019080255015538,0.3550669736016141,7,-2.292063492063492,0.11733923911977634,0.8389424383146786,1.0,0.9970919107269445,1.0,0.5005681877982621,0.9367171473508376,0.8569438506071326,1.0,False,False,False,False
Oversold Low Volume,month,Nov,11,4,0.24252187177901466,1.392375431293404,0.6363636363636364,0.11155682903533906,2190.0,0.7785758157446402,1.409968454440213,0.8162186628039656,0.43614163614163615,0.03492063492063492,0.08006718924972005,-1.8167810278611929,0.16685606259942068,4,-0.8004814325846845,0.4819586080187846,4,-2.252190476190476,0.0052377182681568255,0.8389424383146786,1.0,0.9970919107269445,1.0,0.5005681877982621,1.0,0.8569438506071326,1.0,False,False,False,False
Oversold Low Volume,month,Dec,6,2,-0.3261798941798942,0.9873957460957989,0.5,-0.36396747967479676,-4197.0,0.7809445564434276,1.4104387440162363,0.8157852484346766,0.23089851325145444,0.01904761904761905,0.08249346771183277,-1.7073841575166917,0.3373014855015136,2,,,2,-1.3622857142857145,-0.010037764187878629,0.9050531339660743,1.0,,,0.7388665019772076,1.0,,,False,False,False,False
Oversold Low Volume,quarter,Q1,80,9,0.9887128580498865,1.3263945863618778,0.7875,1.093982856046613,147350.0,0.6819479146040376,1.4325311656106892,0.6863254649880206,1.0581352292083241,0.25396825396825395,0.24001493094438223,1.0969095449649946,0.28713938734163313,19,-0.8926032601076732,0.4017114925472795,8,-2.9105777777777777,0.35240994831639644,0.8614181620248994,1.0,0.9946099448218757,1.0,0.6363485845764046,1.0,0.5356153233963726,1.0,False,False,False,False
Oversold Low Volume,quarter,Q2,81,13,0.7363215115585631,1.459594595116526,0.7283950617283951,0.8458404375068369,124605.0,0.7680031886311801,1.3963644468187169,0.7685696169858307,1.0145592257521565,0.2571428571428571,0.2534527808883912,-0.11693462463546711,0.9077465928574491,29,1.2990837607030616,0.22048459806933302,12,-2.919111111111111,0.2980118195450599,0.9860913091107555,1.0,0.9946099448218757,1.0,0.9077465928574491,1.0,0.5356153233963726,0.8819383922773321,False,False,False,False
Oversold Low Volume,quarter,Q3,112,17,0.5749489933062504,1.4271308556845321,0.6428571428571429,0.5400062613882148,99111.0,0.8618743907666981,1.3944530403090352,0.9228549298082953,1.3804830917874396,0.35555555555555557,0.25755879059350506,-1.0140306886093229,0.3181742922882023,33,-1.1118966162110266,0.28632286282373637,14,-2.9248,0.2370390389384891,0.9111354733707612,1.0,0.9946099448218757,1.0,0.6363485845764046,1.0,0.5356153233963726,1.0,False,False,False,False
Oversold Low Volume,quarter,Q4,42,9,0.8624150058429805,1.4038723574814336,0.7857142857142857,0.7390339790091928,47055.0,0.7440782356429839,1.413550570943132,0.7970604582614959,0.5355322338830585,0.13333333333333333,0.24897349757372153,0.3361360296039746,0.7414242973542149,16,-0.31897965761731156,0.7590494885064372,8,-2.292063492063492,0.11253919320005452,0.9860913091107555,1.0,0.9946099448218757,1.0,0.9077465928574491,1.0,0.7590494885064372,1.0,False,False,False,False
Oversold Low Volume,half,MayOct,189,18,0.7019125667973154,1.4406963321111523,0.6878306878306878,0.7041623431837036,225524.0,0.8467723289781522,1.3652973916324043,0.9217755288186581,1.161835923382725,0.6,0.5164240388204554,-0.5427741349830698,0.5892630747753214,62,0.9904786026572965,0.34322776444910574,12,-2.9248,0.53937496562,0.7474136709335335,1.0,0.5134685304708131,1.0,0.5908259282565945,1.0,0.34322776444910574,0.6864555288982115,False,False,False,False
Oversold Low Volume,half,NovApr,126,14,0.8467723289781522,1.3652973916324043,0.7698412698412699,0.9217755288186581,192597.0,0.7019125667973154,1.4406963321111523,0.7041623431837036,0.8271709764569665,0.4,0.4835759611795446,0.5427741349830699,0.5908259282565945,35,-0.9904786026572965,0.34322776444910574,12,-2.919111111111111,0.46062503438,0.7474136709335335,1.0,0.5134685304708131,1.0,0.5908259282565945,1.0,0.34322776444910574,0.6864555288982115,False,False,False,False
Oversold Low Volume,wom,W1,90,15,0.6473286974048877,1.5370776839301488,0.6777777777777778,0.7576234418002268,116996.0,0.804867581375555,1.3577446196785927,0.8034519464622206,1.2006722689075628,0.2857142857142857,0.23796192609182532,-0.5366468864300852,0.5953422644781177,32,-1.3965234084891922,0.1843048190042379,15,-2.9248,0.2798137381284365,0.915911176120181,1.0,0.6428243243978917,1.0,0.8616903902145713,1.0,0.3846398824316254,0.7372192760169516,False,False,False,False
Oversold Low Volume,wom,W2,66,12,0.7786837480321476,1.4318993212795064,0.7575757575757576,0.8613100539951246,94141.0,0.7548661092603133,1.407788727284711,0.7715384204230988,0.8791139948540105,0.20952380952380953,0.23833519970138112,0.10869784766143889,0.9141907802269944,30,-0.6667933414376231,0.5186457865499612,12,-2.919111111111111,0.22515252761760352,0.9906488261566698,1.0,0.7131379565061966,1.0,0.9141907802269944,1.0,0.5186457865499612,1.0,False,False,False,False
Oversold Low Volume,wom,W3,79,13,0.6588235023967393,1.4218371162353547,0.6835443037974683,0.5613357930088454,74170.0,0.7936768300279549,1.4082465087392697,0.8661946351990536,1.0498065476190477,0.2507936507936508,0.23889511011571482,-0.4634663948614216,0.6462677926609285,32,0.9614645899314196,0.3569774218609697,12,-2.878984126984127,0.1773888419859323,0.9373958150489917,1.0,0.6428243243978917,1.0,0.8616903902145713,1.0,0.4759698958146263,1.0,False,False,False,False
