month_pnl,year_pnl
4351.141382796432,129456.67543709275
4357.355425085363,129456.92683243766
4362.562345334462,129475.43845333386
4376.323187163901,129503.38182155567
4378.258804661891,129557.90349274881
4387.228255987161,129572.42232671808
4397.717770729751,129575.36478017061
4404.321903705575,129580.36466743263
4408.342738236697,129639.31009420328
4409.523529733934,129682.80073572899
4414.146939039242,129691.22351828651
4414.589862823486,129694.71987496105
4415.217304774698,129706.99672700674
4418.825393778942,129707.11765415326
4426.06796073915,129759.40625588378
4429.51540374756,129780.13073578908
4437.0,129791.0514370714
4437.0,129819.46040388514
4437.0,129835.78095809056
4437.0,129859.69280758919
4442.000000000002,129876.31840242658
4442.122036644412,129884.59476785999
4455.154973387737,129904.90162072868
4467.018174290657,129921.84819114211
4467.018174290657,129960.7196127006
4472.320472581048,130004.35687283098
4479.607417515375,130029.38115632534
4480.785213504514,130034.10001376686
4492.966452598566,130078.77801103255
4501.893720660888,130087.22090642793
4503.718714271274,130103.74218348092
4505.146596244383,130180.38841712472
4505.412877457522,130199.79485380647
4523.722611597603,130213.18000360896
4531.622419357298,130216.54883195671
4535.487193243831,130228.23414635652
4535.928605488399,130241.14232053074
4536.979866470587,130253.76788105295
4543.5718370164695,130270.78952476807
4549.616869534752,130281.46821933977
4552.330424921859,130299.50378457143
4553.865040063865,130301.62493171012
4554.219378607599,130327.84976060045
4572.335822480063,130349.64206610403
4574.626222099578,130385.49724611212
4576.827528153142,130403.56998573034
4583.633231622847,130408.32189495223
4589.137689862931,130427.76879476638
4591.365547452663,130433.32084717065
4601.076123476028,130434.53844378676
4601.646264757386,130435.38570158822
4608.24161965504,130495.58863260063
4610.637748990727,130539.66366039003
4610.637748990727,130549.76078603943
4614.178006512793,130575.8860149043
4616.625196661271,130638.56226406776
4618.399507641774,130642.35913315837
4624.562853370397,130656.05706908024
4635.957322767812,130703.29618653224
4661.787004300539,130716.74201563431
4661.924298192779,130743.90786121576
4667.953777074815,130749.44247027801
4675.324234758106,130789.71937685358
4678.691568987728,130818.6711671694
4681.585206917347,130858.24088467879
4684.034650666359,130929.40032308441
4685.544987201684,130975.75915181638
4685.7402964660005,130985.69839990989
4685.865022165444,130992.96193374916
4689.101139681679,130994.29236252821
4696.587086575369,131004.05322303089
4699.894934654223,131005.40856833113
4704.230832423462,131018.10985405103
4709.073888097493,131105.8083603382
4711.6291656493795,131151.04188011374
4713.0,131153.04352588305
4722.84330996446,131153.3944029978
4723.229055200329,131156.1187999929
4728.955122232441,131157.9834538697
4731.037833758769,131167.14287321919
4737.96245086195,131198.53731155387
4738.966736929743,131222.13087960647
4744.000569479786,131239.7364476579
4744.619212763614,131249.7455259902
4751.851755244401,131253.2974922657
4752.076098033394,131283.5453169005
4762.774771775536,131293.0063115699
4767.018667561627,131300.6467457243
4774.918360880423,131305.0295698473
4776.600202918067,131348.08530778546
4776.600202918067,131444.67762068356
4778.824780702602,131484.0071714946
4782.226488385897,131512.6957064867
4790.687308107139,131518.05398924858
4790.877897398817,131530.76412948535
4791.828819411123,131536.009503058
4794.512252807618,131555.2648476191
4798.770000474792,131573.99195570595
4813.635739854406,131598.5567727089
4817.409307752334,131607.8871242318
4822.795309049765,131625.51994490623
4823.557149614615,131626.17653684944
4848.218440685929,131701.2303669622
4851.467299597602,131710.85770116543
4851.642225912633,131716.75615532062
4853.172021406001,131725.3632844175
4861.028368541161,131739.916391032
4866.447617326457,131747.45400094992
4875.4933092253505,131748.71622348687
4885.0,131749.70529139048
4885.0,131755.3887603028
4885.0,131835.92029376546
4885.0,131844.98545534266
4889.153438568092,131873.43314075493
4899.979006767271,131889.8981870243
4909.548249432015,131900.75084963872
4919.014920507179,131967.65185986232
4922.889995251387,132027.61790486745
4941.252102851859,132034.0952460936
4941.29128973825,132057.70967559295
4947.249934230533,132072.6530178445
4947.619475534953,132138.70755525993
4966.277394192592,132169.35130906105
4970.6169158220355,132216.615042482
4972.145380905654,132241.8042712978
4973.8638741288905,132243.1813417672
4980.981425813276,132245.78968080456
4988.072165625427,132272.21959074907
4990.056574157297,132273.28847676518
4991.291449614912,132311.6613439663
4994.370595591394,132346.43212270748
5001.014121804922,132363.9710654617
5011.2836619104855,132401.44753324988
5026.386676464782,132445.84886527061
5035.034164428711,132449.36755092663
5039.065403291113,132465.20301384598
5048.8144607884515,132483.00748646265
5052.914636748175,132487.0027117217
5056.010313153268,132546.93042169305
5057.53115950312,132569.97129581656
5067.703025272924,132579.4905689444
5069.962227446698,132616.16338067388
5071.19323144635,132642.02985683508
5072.513735328403,132687.76362035962
5095.872049127308,132700.3118955067
5108.481598445362,132724.6757561479
5108.5793223381,132778.5487286873
5113.0851940087,132789.49079564642
5113.391860893797,132814.58226280552
5116.517294406898,132864.48916103164
5123.766461917351,132869.07822646407
5126.201214381585,132871.8029226745
5130.646182571133,132873.28988066755
5131.209396362304,132875.35036390167
5137.495914493284,132925.77938095163
5165.517230851277,132931.63501191995
5173.943986696855,132975.4066544175
5176.017509732936,133021.40087364393
5183.4134859016995,133056.58496413907
5187.060453585233,133097.00646190986
5187.437702894209,133113.8332265615
5193.447280066341,133132.2026936156
5201.180605684,133141.37332950317
5203.63263474194,133147.37860400334
5212.109071561248,133166.7837086576
5212.888172013414,133199.33190144802
5219.094512990534,133205.33662273202
5223.685133542307,133211.5621450969
5229.169908302174,133241.18485706204
5230.2698238236535,133242.81817216525
5230.336585998536,133252.7053520678
5230.394867522385,133277.53538788215
5231.826992835319,133286.78915272444
5232.115636893708,133300.42446408968
5240.090799944748,133315.6717503752
5244.171911035288,133346.08740070043
5246.204880986904,133365.96517842155
5255.80861524176,133374.35282786418
5255.870989118309,133440.92737929308
5259.488456078931,133476.63424488483
5265.0021238327045,133488.64698270374
5265.581906488975,133495.1363175937
5266.258778299574,133506.42054218907
5267.721988916426,133516.5204177839
5270.366615704128,133523.87326967707
5273.559173311514,133530.7246331828
5277.647954225548,133532.04646813872
5285.130426355769,133556.65906878878
5286.301725949534,133592.39940757415
5293.59288079396,133595.4473392964
5295.9972216061515,133595.8191913025
5296.00677163262,133614.7788832954
5310.3410248245655,133618.0449760301
5339.5630332742185,133657.4620717253
5339.5630332742185,133671.03771485598
5344.221824645983,133766.61317401277
5346.210733686174,133803.30897070683
5355.428653444549,133823.792775069
5355.98697681089,133849.12657425235
5357.17278187618,133857.05138960917
5360.0,133858.6629470075
5360.0,133867.53312729087
5365.590857778261,133901.44017708304
5370.051968523442,133914.38954748423
5371.452694245778,133915.40101405553
5378.564047813401,133926.36896073812
5393.798241513112,133937.12346834794
5401.023848703931,133949.4187810762
5406.3839436939625,133990.1619568212
5415.547977822141,133992.6160627178
5416.531129990306,134006.30120195664
5417.873240062175,134017.63204731257
5428.103866883681,134037.61500387534
5433.2617473602295,134042.18962100573
5436.27967987745,134052.16997408867
5439.246071457859,134080.2074650526
5440.492126464849,134100.44390116428
5441.965681025016,134113.18449805462
5442.855818714428,134140.0083958932
5443.862125635148,134152.05217289925
5452.327044980879,134176.90416267945
5453.925909570289,134179.17062042438
5456.449343902696,134184.3806268318
5460.481099878038,134203.771533319
5461.157742125659,134224.91911140518
5464.451762335659,134373.21040925808
5465.1218512398855,134378.9304050888
5466.004154750278,134407.98962410862
5466.024523377448,134439.91178131104
5466.53860558783,134460.2972344841
5470.653217485976,134477.34215191434
5474.798128570828,134493.81538059033
5478.189483591489,134499.0042128733
5480.330906953139,134520.3705617019
5483.766444683102,134522.20066741534
5490.026240212538,134531.72105033058
5499.28689183508,134534.3901918446
5510.95568401472,134555.397557991
5517.770402363383,134571.86957403593
5528.565410069052,134601.32866369802
5528.757183926431,134617.60422999517
5537.183133534052,134644.94767710147
5540.584400091859,134647.87673963828
5544.555973717114,134678.4801851682
5546.621896335057,134692.88347824977
5549.067109176092,134734.52548132633
5553.061365263808,134738.08935217353
5556.550831181655,134746.93960900826
5560.3634010382975,134760.92820814677
5569.925944873273,134769.57282638547
5572.751677513148,134804.76782747672
5575.500799417501,134826.93566683342
5575.9731879575,134907.3999470132
5577.037451539723,134976.20044139464
5582.029789243419,134980.55981682026
5585.417843409937,135001.94545718603
5585.747999514857,135086.52618774338
5587.425741144594,135104.8533157195
5590.174433588964,135111.5908686092
5593.840491073483,135222.69684193816
5594.4763448579,135226.449848158
5596.677528926317,135230.43907304315
5598.338928495143,135275.16918417392
5602.370201757986,135282.9461323364
5606.513307843877,135292.8879465546
5614.395076887957,135297.36309211596
5617.884578466387,135299.00547516352
5618.175973994401,135324.06478953356
5618.83268788883,135339.33962709561
5619.162958366522,135343.95609698966
5631.2890186309905,135349.95417683473
5650.436073984383,135421.43212425706
5651.164892673449,135490.8762774808
5652.273715530141,135503.28281370222
5652.782698699404,135533.01000274936
5653.984468988045,135556.29716547893
5654.047240972526,135578.786448402
5667.845817489284,135582.6887434551
5669.330296669669,135585.9045959711
5670.242079326095,135586.11606764785
5672.883775608878,135599.9405511192
5693.1589528492295,135606.8613262687
5699.813719068269,135614.80733978745
5702.5988185065235,135624.88040764834
5704.443547282897,135625.65423779833
5705.577518292819,135633.03484589708
5706.98189735412,135663.8383072102
5721.710231576646,135664.5161598751
5726.156964523414,135674.69334084645
5738.602842654579,135749.9441065106
5739.671252250664,135810.19122191836
5742.2029789515855,135853.98323205538
5744.114391871857,135854.55059637342
5746.509037971491,135859.30676698673
5750.138239860553,135863.92418250022
5753.209870100023,135874.93102999235
5754.898724555972,135919.97165605004
5761.254912938406,135928.55374136992
5771.867522852806,135932.0970752751
5773.3769730159065,135969.35171645033
5774.928762469948,136009.4518198116
5794.685345240994,136039.99810074063
5794.951847348886,136043.15057161864
5804.984018189584,136062.34704552375
5814.409522448265,136066.70025881717
5823.704585296787,136128.81804786407
5824.795788969317,136143.80746236874
5834.575601100916,136169.1025416851
5838.95803591185,136189.7893160581
5841.808469806392,136201.47267280312
5845.0,136231.31761709275
5849.409520694195,136391.6867887803
5857.864414828163,136401.2588946052
5862.109243120456,136419.96742865
5862.887684958294,136435.81697060377
5863.77353274822,136463.77102158766
5871.80321148462,136488.08357231956
5876.773543051321,136563.26670132362
5877.607612473628,136573.39626426355
5882.043546336059,136617.08287828308
5894.57478799138,136620.90070252772
5908.578164185784,136621.69276666635
5909.203808750444,136645.09818514745
5911.005334990359,136670.59946680916
5913.977049725432,136683.72007041317
5919.668402808058,136702.89318430424
5921.908659764701,136726.47182595718
5924.083190509259,136741.3754739761
5924.352687699444,136798.6041515384
5931.048997913101,136827.25612531387
5933.055435316894,136855.63364810607
5938.783915758134,136892.3492122549
5940.891247068148,136982.45351741137
5947.87924184117,136982.86489854543
5948.8899753775,137007.62462832243
5962.281658325866,137030.16160149238
5971.508840220293,137068.65678172445
5975.164572817939,137073.9455745901
5976.400840486804,137076.33477314882
5978.158481121063,137079.77656223095
5983.074451088929,137129.02688317635
5983.263332503177,137146.0746280807
5988.147647721433,137214.45410082163
5991.99573373796,137225.55867772453
5993.1254271099015,137230.75451358725
5997.121684891829,137261.39891769201
5997.247545378538,137312.40692022874
5999.524491991309,137367.61016627727
5999.557263817104,137420.9759333219
6004.1423996516605,137436.40700570183
6008.811830793107,137448.81929196639
6010.837500086876,137512.42940413952
6025.418694768625,137522.40622478726
6035.7099394798215,137561.26921628203
6038.099959237234,137566.21572239063
6041.876368675912,137593.0125598481
6043.000008208408,137606.31882091938
6051.8732227257415,137606.67063556396
6060.339065687985,137611.93286498953
6061.043834243508,137625.48442774164
6061.162984064649,137634.29214261268
6068.847984313954,137648.24354290956
6074.674150739384,137804.93106268134
6080.372434888551,137820.35205910882
6081.152623483103,137829.6279478925
6081.910819155839,137852.13842977796
