today,today_grm1.875,study_C_grm1.875,ship_grm1.875,ship_grm1.5eq,ship_noclip,ship_noflow,ship_noflow_norelief,ship_ratioclip,ship_libfam,ship_noguard,Strategy,Ticker,SignalDate,Tier,Size_Mult,n_up
1.0000000000000002,1.2500000000000002,1.0375,1.1125000000000003,0.8900000000000001,1.1125000000000003,1.1125000000000003,1.1125000000000003,1.1125000000000003,1.1125000000000003,1.1125000000000003,Indices Oversold Bounce,^GSPC,2003-03-11,Liquid,1.0,1
1.0000000000000002,1.2500000000000002,1.4500000000000002,1.6250000000000002,1.3000000000000003,1.6250000000000002,1.6250000000000002,1.6250000000000002,1.6250000000000002,1.6250000000000002,1.6250000000000002,SPY QQQ MonFri Reversion,SPY,2003-04-07,Liquid,1.0,2
1.0000000000000002,1.2500000000000002,1.4500000000000002,1.6250000000000002,1.3000000000000003,1.6250000000000002,1.6250000000000002,1.6250000000000002,1.6250000000000002,1.6250000000000002,1.6250000000000002,SPY QQQ MonFri Reversion,QQQ,2003-04-07,Liquid,1.0,2
1.0000000000000002,1.2500000000000002,0.7875000000000001,0.7500000000000002,0.6000000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,0.7500000000000002,Weak Close Decent Sznls,XLI,2003-04-09,Liquid,1.5,1
1.0,1.25,0.625,0.875,0.7,0.875,0.875,0.875,0.875,0.875,0.875,Overbot Vol Spike,WGO,2003-04-22,Overflow,0.2,1
1.0,1.25,0.625,0.875,0.7,0.875,0.875,0.875,0.875,0.875,0.875,Overbot Vol Spike,WGO,2003-04-22,Overflow,0.2,1
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,OI,2003-05-15,Overflow,0.2,1
0.9999999999999998,1.2499999999999998,1.2749999999999997,1.3624999999999998,1.0899999999999999,1.3624999999999998,1.3624999999999998,1.3624999999999998,1.3624999999999998,1.3624999999999998,1.3624999999999998,Monday Dip,SMH,2003-05-19,Liquid,1.0,2
0.9999500000000001,1.2499375000000001,1.037448125,1.1124443750000002,0.8899555000000001,1.1124443750000002,1.1124443750000002,1.1124443750000002,1.1124443750000002,1.1124443750000002,1.1124443750000002,Indices Oversold Bounce,^NDX,2003-05-19,Liquid,0.5714,1
0.9999500000000001,1.2499375000000001,1.4499275,1.6249187500000002,1.2999350000000003,1.6249187500000002,1.6249187500000002,1.6249187500000002,1.6249187500000002,1.6249187500000002,1.6249187500000002,SPY QQQ MonFri Reversion,QQQ,2003-05-19,Liquid,0.5714,2
0.9999999999999998,1.2499999999999998,1.2749999999999997,1.3624999999999998,1.0899999999999999,1.3624999999999998,1.3624999999999998,1.3624999999999998,1.3624999999999998,1.3624999999999998,1.3624999999999998,Monday Dip,IWM,2003-05-19,Liquid,1.0,2
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,REGN,2003-05-23,Liquid,0.2,1
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,REGN,2003-05-23,Liquid,0.2,1
1.0,1.25,0.625,0.875,0.7,0.875,0.875,0.875,0.875,0.875,0.875,Overbot Vol Spike,FITB,2003-05-29,Overflow,0.2,1
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,AEIS,2003-05-30,Overflow,1.0,1
1.0,1.25,1.25,1.25,1.0,1.25,1.25,1.25,1.25,1.25,1.25,Overbot Vol Spike,AEIS,2003-05-30,Overflow,1.0,1
0.9999999999999998,1.2499999999999998,1.2749999999999997,1.3624999999999998,1.0899999999999999,1.3624999999999998,1.3624999999999998,1.3624999999999998,1.3624999999999998,1.3624999999999998,1.3624999999999998,Monday Dip,SMH,2003-06-02,Liquid,1.0,2
